user,data_point,mse,time_hour
user6,770,0.03817204,01:00
user6,771,0.037155584,02:00
user6,772,0.03537019,03:00
user6,773,0.03098753,04:00
user6,774,0.03240538,05:00
user6,775,0.03075153,06:00
user6,776,0.030774351,07:00
user6,777,0.03069657,08:00
user6,778,0.030725997,09:00
user6,779,0.030697124,10:00
user6,780,0.030715581,11:00
user6,781,0.030706478,12:00
user6,782,0.031440124,13:00
user6,783,0.033205476,14:00
user6,784,0.034833554,15:00
user6,785,0.032308016,16:00
user6,786,0.03196143,17:00
user6,787,0.03070427,18:00
user6,788,0.030789725,19:00
user6,789,0.032478653,20:00
user6,790,0.034293395,21:00
user6,791,0.03656678,22:00
user6,792,0.038170677,23:00
user6,793,0.038713202,00:00
user6,794,0.038571928,01:00
user6,795,0.037551515,02:00
user6,796,0.03549277,03:00
user6,797,0.031498786,04:00
user6,798,0.03146825,05:00
user6,799,0.03087887,06:00
user6,800,0.031076316,07:00
user6,801,0.03088378,08:00
user6,802,0.030848525,09:00
user6,803,0.030806432,10:00
user6,804,0.030734686,11:00
user6,805,0.031908568,12:00
user6,806,0.033451863,13:00
user6,807,0.03603911,14:00
user6,808,0.14392206,15:00
user6,809,0.05919286,16:00
user6,810,0.034772843,17:00
user6,811,0.042968187,18:00
user6,812,0.032359634,19:00
user6,813,0.031194411,20:00
user6,814,0.032072563,21:00
user6,815,0.03441865,22:00
user6,816,0.035191294,23:00
user6,817,0.035603292,00:00
user6,818,0.03547263,01:00
user6,819,0.0350514,02:00
user6,820,0.033711944,03:00
user6,821,0.030697139,04:00
user6,822,0.030696522,05:00
user6,823,0.030698184,06:00
user6,824,0.030953543,07:00
user6,825,0.031296287,08:00
user6,826,0.083119035,09:00
user6,827,0.06246946,10:00
user6,828,0.035936616,11:00
user6,829,0.03339874,12:00
user6,830,0.03515247,13:00
user6,831,0.041608673,14:00
user6,832,0.044601243,15:00
